Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2025-11-06T04:30,0.704,1.114,5.636,9.091,87.60,22.410
2025-11-06T05:00,0.697,1.201,5.582,9.091,94.63,22.360
2025-11-06T05:30,0.741,1.395,5.750,9.091,85.57,22.360
2025-11-06T06:00,0.683,1.008,5.671,9.524,89.79,22.360
2025-11-06T06:30,0.748,1.179,5.732,9.091,88.65,22.360
2025-11-06T07:00,0.713,1.174,5.541,9.091,94.63,22.360
2025-11-06T07:30,0.751,1.396,5.338,9.091,92.17,22.410
2025-11-06T08:00,0.740,1.357,5.091,9.091,92.34,22.450
2025-11-06T08:30,0.667,1.299,4.752,9.091,88.12,22.500
2025-11-06T09:00,0.676,1.127,5.077,9.091,90.67,22.500
2025-11-06T09:30,0.707,1.372,4.934,9.524,97.44,22.630
2025-11-06T10:00,0.664,1.304,4.607,8.696,96.21,22.680
2025-11-06T10:30,0.718,1.186,4.831,8.696,91.46,22.770
2025-11-06T11:00,0.680,1.057,4.682,9.091,89.62,22.770
2025-11-06T11:30,0.682,1.312,4.456,8.000,90.76,22.810
2025-11-06T12:00,0.707,1.248,4.373,9.091,85.40,22.810
2025-11-06T12:30,0.703,1.209,4.210,9.091,95.60,22.770
2025-11-06T13:00,0.696,1.337,4.064,9.091,87.95,22.770
2025-11-06T13:30,0.675,1.210,3.849,7.692,88.65,22.770
2025-11-06T14:00,0.684,1.274,3.907,8.696,94.01,22.770
2025-11-06T14:30,0.733,1.242,3.958,9.091,92.61,22.770
2025-11-06T15:00,0.750,1.432,4.053,8.696,90.50,22.720
2025-11-06T15:30,0.786,1.295,4.061,8.696,92.34,22.810
2025-11-06T16:00,0.728,1.426,4.017,8.696,95.86,22.770
2025-11-06T16:30,0.790,1.418,4.023,9.091,89.09,22.770
2025-11-06T17:00,0.795,1.244,4.049,8.333,87.51,22.770
2025-11-06T17:30,0.799,1.290,4.218,8.696,108.08,22.810
2025-11-06T18:00,0.826,1.423,4.389,9.524,115.73,22.720
2025-11-06T18:30,0.808,1.508,4.417,9.524,82.06,22.680
2025-11-06T19:00,0.819,1.597,4.493,7.692,113.62,22.590
2025-11-06T19:30,0.809,1.507,4.429,7.407,123.64,22.590
2025-11-06T20:00,0.862,1.359,4.731,7.407,121.44,22.540
2025-11-06T20:30,0.816,1.513,4.750,7.143,125.57,22.500
2025-11-06T21:00,0.807,1.583,4.705,8.000,96.47,22.450
2025-11-06T21:30,0.831,1.379,4.882,9.524,82.58,22.450
2025-11-06T22:00,-99.9,-99.9,-99.9,-99.9,88.65,22.450
2025-11-06T22:30,-99.9,-99.9,-99.9,-99.9,107.38,22.500
2025-11-06T23:00,0.813,1.542,4.792,5.556,106.67,22.500
2025-11-06T23:30,0.805,1.288,4.783,8.696,98.94,22.630
2025-11-07T00:00,0.762,1.294,4.707,8.333,90.76,22.410
2025-11-07T00:30,0.760,1.193,4.898,7.692,103.16,22.540
2025-11-07T01:00,0.789,1.275,4.854,9.091,81.53,22.500
2025-11-07T01:30,0.762,1.285,4.862,9.091,88.39,22.500
2025-11-07T02:00,0.765,1.260,5.021,9.091,83.90,22.450
2025-11-07T02:30,0.722,1.178,5.019,8.696,84.34,22.410
2025-11-07T03:00,0.720,1.359,4.927,8.333,86.36,22.450
2025-11-07T03:30,0.723,1.368,4.932,8.333,85.31,22.450
2025-11-07T04:00,0.714,1.190,5.293,8.696,89.88,22.410
2025-11-07T04:30,0.718,1.260,4.971,6.897,97.53,22.410
2025-11-07T05:00,0.712,1.341,5.074,8.696,89.97,22.360
2025-11-07T05:30,0.693,1.063,4.938,8.696,89.18,22.360
2025-11-07T06:00,0.672,1.036,4.975,8.333,88.83,22.360
2025-11-07T06:30,0.689,1.094,5.094,8.333,89.79,22.360
2025-11-07T07:00,0.671,1.180,5.108,8.696,92.17,22.410
2025-11-07T07:30,0.696,1.328,5.085,8.000,92.61,22.450
2025-11-07T08:00,0.676,1.044,5.131,8.696,95.68,22.500
2025-11-07T08:30,0.638,1.232,4.867,9.091,100.34,22.590
2025-11-07T09:00,0.647,1.080,5.043,9.524,113.62,22.630
2025-11-07T09:30,0.635,1.097,4.949,9.091,98.41,22.900
2025-11-07T10:00,0.634,1.185,5.116,8.696,98.06,22.990
2025-11-07T10:30,0.650,1.211,5.033,8.696,89.35,23.220
2025-11-07T11:00,0.648,1.178,5.270,9.524,103.60,23.440
2025-11-07T11:30,0.670,0.954,5.321,9.091,95.68,23.220
2025-11-07T12:00,0.711,1.206,5.267,9.091,94.89,23.350
2025-11-07T12:30,0.684,1.211,4.921,8.696,101.49,23.220
2025-11-07T13:00,0.650,1.305,4.550,8.696,97.79,23.080
2025-11-07T13:30,0.608,1.130,4.272,8.000,99.55,23.080
2025-11-07T14:00,0.625,1.125,4.184,7.692,98.76,23.130
2025-11-07T14:30,0.620,1.377,4.114,8.333,105.09,23.080
2025-11-07T15:00,0.619,1.074,4.145,8.333,96.30,23.040
2025-11-07T15:30,0.605,1.148,4.005,8.696,95.77,23.040
2025-11-07T16:00,0.614,0.980,4.239,8.696,106.67,23.040
2025-11-07T16:30,0.666,1.140,4.190,8.333,99.73,23.080
2025-11-07T17:00,0.626,1.039,4.080,8.333,103.60,23.080
2025-11-07T17:30,0.679,1.137,4.175,8.333,99.55,23.130
2025-11-07T18:00,0.644,1.114,3.838,6.667,106.06,23.040
2025-11-07T18:30,0.668,1.116,3.844,9.091,99.99,22.990
2025-11-07T19:00,0.708,1.188,3.940,9.091,99.82,22.950
2025-11-07T19:30,0.727,1.162,3.974,8.696,99.64,22.860
2025-11-07T20:00,0.750,1.459,3.987,6.250,108.08,22.810
2025-11-07T20:30,0.783,1.224,4.321,8.000,104.65,22.770
2025-11-07T21:00,0.843,1.348,4.897,7.692,105.71,22.720
2025-11-07T21:30,0.827,1.429,4.953,9.091,98.58,22.630
2025-11-07T22:00,-99.9,-99.9,-99.9,-99.9,101.22,22.630
2025-11-07T22:30,-99.9,-99.9,-99.9,-99.9,105.44,22.770
2025-11-07T23:00,0.835,1.345,5.580,8.696,106.41,22.720
2025-11-07T23:30,0.858,1.359,5.687,8.696,105.53,22.680
2025-11-08T00:00,0.843,1.397,5.796,8.696,102.36,22.630
2025-11-08T00:30,0.799,1.465,5.297,8.000,102.01,22.590
2025-11-08T01:00,0.833,1.225,5.590,8.000,104.21,22.540
2025-11-08T01:30,0.815,1.342,5.800,8.696,102.19,22.450
2025-11-08T02:00,0.795,1.316,5.139,8.333,101.22,22.450
2025-11-08T02:30,0.769,1.325,5.177,8.696,104.39,22.410
2025-11-08T03:00,0.736,1.197,4.990,7.692,104.83,22.410
2025-11-08T03:30,0.714,1.172,5.231,8.000,105.53,22.360
2025-11-08T04:00,0.714,1.139,5.355,8.000,99.64,22.270
2025-11-08T04:30,0.694,1.386,5.134,8.696,101.57,22.230
2025-11-08T05:00,0.672,1.223,5.425,8.333,93.84,22.140
2025-11-08T05:30,0.677,0.981,5.210,8.000,100.69,22.180
2025-11-08T06:00,0.708,1.319,5.553,8.000,99.46,22.140
2025-11-08T06:30,0.664,1.070,5.476,8.000,97.00,22.230
2025-11-08T07:00,0.680,1.109,5.122,8.333,98.58,22.230
2025-11-08T07:30,0.677,1.228,5.023,8.333,96.04,22.360
2025-11-08T08:00,0.750,1.152,5.235,8.333,106.23,22.360
2025-11-08T08:30,0.715,1.169,4.437,8.000,105.53,22.410
2025-11-08T09:00,0.731,1.284,4.081,8.696,103.51,22.360
2025-11-08T09:30,0.719,1.224,3.799,7.692,108.61,22.360
2025-11-08T10:00,0.769,1.195,3.795,8.333,109.93,22.320
2025-11-08T10:30,0.726,1.246,3.612,8.333,109.40,22.270
2025-11-08T11:00,0.720,1.215,3.508,8.333,110.28,22.230
2025-11-08T11:30,0.737,1.307,3.693,8.000,115.73,22.180
2025-11-08T12:00,0.716,1.346,3.672,8.696,115.02,22.140
2025-11-08T12:30,0.636,1.134,3.501,7.692,109.66,22.680
2025-11-08T13:00,0.663,1.309,3.610,8.696,107.90,22.410
2025-11-08T13:30,0.669,1.192,3.575,8.000,106.15,22.140
2025-11-08T14:00,0.708,1.215,3.628,4.255,50.67,21.960
2025-11-08T14:30,0.774,1.378,3.652,8.000,107.02,21.780
2025-11-08T15:00,0.801,1.357,3.643,4.651,46.36,21.690
2025-11-08T15:30,0.852,1.476,3.510,4.167,45.57,21.740
2025-11-08T16:00,0.885,1.453,3.715,4.545,41.71,21.520
2025-11-08T16:30,0.966,1.715,3.633,4.651,43.38,21.380
2025-11-08T17:00,1.007,1.908,3.747,4.651,46.01,21.210
2025-11-08T17:30,0.953,1.633,3.768,4.878,43.82,21.160
2025-11-08T18:00,0.964,1.574,3.954,4.878,41.88,21.160
2025-11-08T18:30,0.988,1.891,4.004,4.545,40.04,21.080
2025-11-08T19:00,1.050,1.875,4.171,4.878,41.88,21.080
2025-11-08T19:30,0.955,1.701,4.227,5.128,45.75,21.030
2025-11-08T20:00,0.860,1.292,4.391,5.128,42.15,20.500
2025-11-08T20:30,0.929,1.698,4.701,5.556,39.33,20.940
2025-11-08T21:00,0.780,1.204,4.649,5.263,42.50,20.590
2025-11-08T21:30,0.772,1.353,4.851,5.556,39.95,20.330
2025-11-08T22:00,-99.9,-99.9,-99.9,-99.9,40.30,20.110
2025-11-08T22:30,-99.9,-99.9,-99.9,-99.9,36.34,19.980
2025-11-08T23:00,0.804,1.336,3.963,5.263,34.50,19.980
2025-11-08T23:30,0.866,1.489,3.652,5.405,39.77,19.980
2025-11-09T00:00,0.815,1.226,3.990,5.263,35.99,19.890
2025-11-09T00:30,0.782,1.349,4.099,5.556,36.25,19.940
2025-11-09T01:00,0.700,1.215,3.882,5.714,39.16,19.850
2025-11-09T01:30,0.624,1.118,4.150,5.556,46.36,19.630
2025-11-09T02:00,0.568,1.063,4.141,8.000,87.16,19.500
2025-11-09T02:30,0.566,1.044,4.397,8.333,92.25,19.540
2025-11-09T03:00,0.525,0.806,4.247,9.091,93.13,19.720
2025-11-09T03:30,0.552,0.855,4.844,8.696,84.96,19.670
2025-11-09T04:00,0.532,0.894,4.723,5.882,43.55,19.630
2025-11-09T04:30,0.512,0.876,4.671,5.556,43.55,19.850
2025-11-09T05:00,0.525,0.872,4.645,5.405,40.91,19.810
2025-11-09T05:30,0.547,0.960,4.739,7.143,89.00,19.670
2025-11-09T06:00,0.546,1.066,4.715,8.000,83.20,19.630
2025-11-09T06:30,0.559,0.955,4.420,9.091,84.69,19.330
2025-11-09T07:00,0.552,0.944,4.289,8.000,87.51,19.280
2025-11-09T07:30,0.561,0.935,4.212,7.692,88.74,19.240
2025-11-09T08:00,0.525,0.955,3.777,8.000,83.02,19.240
2025-11-09T08:30,0.551,0.867,3.818,8.000,83.55,19.070
2025-11-09T09:00,0.514,1.048,3.768,8.696,93.05,19.030
2025-11-09T09:30,0.503,0.904,3.788,8.696,92.17,19.030
2025-11-09T10:00,0.545,0.832,4.118,8.696,85.49,19.030
2025-11-09T10:30,0.546,1.045,3.993,8.333,84.34,19.280
2025-11-09T11:00,0.529,0.941,3.690,8.000,92.08,19.280
2025-11-09T11:30,0.523,0.830,3.902,8.000,91.55,19.150
2025-11-09T12:00,0.548,0.875,4.013,4.348,40.30,19.110
2025-11-09T12:30,0.534,0.956,4.067,9.524,92.08,19.200
2025-11-09T13:00,0.510,0.942,4.095,9.091,92.69,19.540
2025-11-09T13:30,0.523,0.815,4.425,7.692,89.71,19.810
2025-11-09T14:00,0.570,0.860,4.489,8.696,93.40,20.280
2025-11-09T14:30,0.589,0.825,4.379,9.091,87.42,20.500
2025-11-09T15:00,0.520,1.006,4.225,9.524,94.54,20.370
2025-11-09T15:30,0.464,0.772,4.317,9.091,90.06,20.460
2025-11-09T16:00,0.408,0.718,4.568,8.333,93.57,20.330
2025-11-09T16:30,0.414,0.741,4.572,8.696,95.95,19.980
2025-11-09T17:00,0.417,0.782,4.831,9.091,100.25,20.500
2025-11-09T17:30,0.418,0.768,5.135,9.091,93.22,20.720
2025-11-09T18:00,0.416,0.858,5.322,8.696,91.55,19.890
2025-11-09T18:30,0.385,0.737,5.081,8.696,92.17,19.720
2025-11-09T19:00,0.407,0.673,5.475,9.091,94.54,19.150
2025-11-09T19:30,0.438,0.734,5.600,8.696,87.86,19.030
2025-11-09T20:00,0.402,0.716,5.423,8.696,89.44,19.500
2025-11-09T20:30,0.411,0.709,6.162,8.696,90.06,19.540
2025-11-09T21:00,0.397,0.613,5.992,9.091,86.10,19.540
2025-11-09T21:30,0.368,0.692,5.942,9.091,87.42,19.540
2025-11-09T22:00,-99.9,-99.9,-99.9,-99.9,81.79,19.500
2025-11-09T22:30,-99.9,-99.9,-99.9,-99.9,83.90,19.370
2025-11-09T23:00,0.365,0.579,6.414,8.696,85.31,19.410
2025-11-09T23:30,0.377,0.552,6.537,9.091,78.80,19.460
2025-11-10T00:00,0.370,0.793,4.001,9.091,81.44,19.330
2025-11-10T00:30,0.365,0.872,3.187,8.333,78.19,18.980
2025-11-10T01:00,0.403,0.829,3.289,9.524,74.67,18.850
2025-11-10T01:30,0.435,0.816,3.167,8.696,78.19,18.810
2025-11-10T02:00,0.504,0.959,3.492,8.696,76.43,18.940
2025-11-10T02:30,0.492,0.983,3.384,8.696,80.83,18.980
2025-11-10T03:00,0.505,0.921,3.390,9.091,76.08,19.150
2025-11-10T03:30,0.555,0.923,3.423,8.696,80.83,19.030
2025-11-10T04:00,0.669,1.125,3.518,8.696,82.32,19.200
2025-11-10T04:30,0.780,1.436,3.909,6.250,124.61,19.200
2025-11-10T05:00,0.905,1.496,3.960,7.143,122.23,19.200
2025-11-10T05:30,1.000,1.893,4.178,6.897,125.93,19.410
2025-11-10T06:00,1.039,1.739,4.156,6.452,119.33,19.410
2025-11-10T06:30,1.067,1.785,4.294,6.667,114.15,19.670
2025-11-10T07:00,1.091,1.747,4.433,7.407,113.00,19.760
2025-11-10T07:30,1.058,1.738,4.389,7.407,118.19,19.810
2025-11-10T08:00,1.095,1.888,4.418,6.667,116.25,19.760
2025-11-10T08:30,1.156,2.191,4.680,7.407,117.31,19.890
2025-11-10T09:00,1.151,2.251,4.462,6.897,112.47,20.020
2025-11-10T09:30,1.131,1.794,4.460,9.524,122.32,19.980
2025-11-10T10:00,1.108,1.785,4.954,7.407,109.05,19.850
2025-11-10T10:30,1.066,2.033,4.723,6.897,112.30,19.890
2025-11-10T11:00,1.152,1.875,4.933,6.667,114.32,19.980
2025-11-10T11:30,1.185,2.085,4.869,6.897,111.60,19.890
2025-11-10T12:00,1.114,1.896,4.814,6.897,110.36,20.280
2025-11-10T12:30,1.138,1.970,5.064,11.765,113.71,20.330
2025-11-10T13:00,1.188,2.136,4.829,11.765,122.41,20.370
2025-11-10T13:30,1.276,2.408,5.135,6.667,120.39,20.330
2025-11-10T14:00,1.266,2.461,4.906,11.765,122.15,20.370
2025-11-10T14:30,1.256,1.964,4.881,7.692,124.52,20.330
2025-11-10T15:00,1.280,2.071,5.217,6.452,112.65,21.300
2025-11-10T15:30,1.266,2.151,5.428,6.250,115.64,21.210
2025-11-10T16:00,1.256,2.319,5.424,6.897,120.65,21.210
2025-11-10T16:30,1.211,1.955,5.284,7.143,123.99,21.160
2025-11-10T17:00,1.179,2.104,5.096,11.765,125.49,21.160
2025-11-10T17:30,1.201,1.976,5.355,12.500,121.44,21.160
2025-11-10T18:00,1.224,2.016,5.137,12.500,119.33,21.160
2025-11-10T18:30,1.259,2.032,5.040,12.500,119.24,21.160
2025-11-10T19:00,1.235,2.058,4.830,11.765,124.78,21.210
2025-11-10T19:30,1.285,2.806,4.990,11.765,121.97,21.160
2025-11-10T20:00,1.305,2.298,4.945,11.765,122.50,21.120
2025-11-10T20:30,1.217,2.254,5.370,11.111,122.94,21.080
2025-11-10T21:00,1.181,1.929,5.043,11.765,119.86,21.030
2025-11-10T21:30,1.303,2.052,5.280,11.111,120.56,21.030
2025-11-10T22:00,-99.9,-99.9,-99.9,-99.9,119.86,20.940
2025-11-10T22:30,-99.9,-99.9,-99.9,-99.9,120.56,20.940
2025-11-10T23:00,1.291,2.492,5.004,11.765,120.65,20.900
2025-11-10T23:30,1.273,2.228,5.107,11.765,118.80,20.900
2025-11-11T00:00,1.194,1.958,5.038,12.500,121.62,20.850
2025-11-11T00:30,1.325,2.146,5.719,11.765,120.39,20.850
2025-11-11T01:00,1.271,1.986,5.409,6.452,109.22,20.850
2025-11-11T01:30,1.332,2.260,6.014,11.765,118.10,20.850
2025-11-11T02:00,1.204,2.301,5.302,11.765,117.75,20.810
2025-11-11T02:30,1.194,1.761,5.590,11.111,121.79,20.810
2025-11-11T03:00,1.260,2.008,6.246,11.111,118.10,20.720
2025-11-11T03:30,1.104,1.794,5.800,11.111,118.45,20.720
2025-11-11T04:00,1.132,2.317,6.221,11.111,119.33,20.720
2025-11-11T04:30,1.040,1.757,6.120,11.111,118.28,20.680
2025-11-11T05:00,1.025,2.010,6.022,11.111,118.45,20.640
2025-11-11T05:30,1.095,1.791,6.100,10.526,116.78,20.720
2025-11-11T06:00,0.961,1.483,6.021,11.765,118.80,20.720
2025-11-11T06:30,1.011,1.713,6.283,11.111,119.42,20.810
2025-11-11T07:00,1.006,1.620,6.219,11.111,119.95,20.810
2025-11-11T07:30,0.975,1.756,6.211,11.111,120.83,20.680
2025-11-11T08:00,0.980,1.645,6.340,10.526,122.23,20.850
2025-11-11T08:30,0.961,1.537,6.308,11.111,120.65,21.080
2025-11-11T09:00,1.001,1.697,6.176,11.111,120.39,21.160
2025-11-11T09:30,0.976,1.488,6.275,11.111,119.33,21.300
2025-11-11T10:00,0.983,1.611,6.361,10.526,124.52,21.520
2025-11-11T10:30,1.006,1.605,5.924,10.526,119.68,21.430
2025-11-11T11:00,0.953,1.722,5.748,10.526,122.76,21.160
2025-11-11T11:30,0.948,1.597,5.525,10.526,124.34,21.690
2025-11-11T12:00,0.903,1.528,5.423,11.111,122.15,21.690
2025-11-11T12:30,0.960,1.836,5.302,10.000,125.22,21.830
2025-11-11T13:00,1.027,1.579,5.271,10.000,125.57,21.780
2025-11-11T13:30,0.974,1.671,4.911,10.526,124.34,21.610
2025-11-11T14:00,0.935,1.628,4.689,11.111,126.36,21.610
2025-11-11T14:30,0.923,1.526,4.692,11.111,126.36,21.520
2025-11-11T15:00,0.919,1.825,4.319,9.524,122.06,21.520
2025-11-11T15:30,0.941,1.520,4.387,10.000,125.22,21.430
2025-11-11T16:00,0.917,1.501,4.407,11.111,119.86,21.520
2025-11-11T16:30,0.942,1.600,4.578,10.526,126.19,21.520
2025-11-11T17:00,0.950,1.787,4.653,11.111,125.49,21.430
2025-11-11T17:30,0.886,1.396,4.683,10.000,129.09,21.740
2025-11-11T18:00,0.939,1.518,4.869,11.111,126.54,21.740
2025-11-11T18:30,0.881,1.545,4.850,11.111,122.41,21.690
2025-11-11T19:00,0.834,1.387,4.663,11.765,124.17,21.690
2025-11-11T19:30,0.829,1.576,4.777,11.765,114.67,21.690
2025-11-11T20:00,0.764,1.425,4.699,11.111,121.35,21.610
2025-11-11T20:30,0.795,1.372,4.819,10.000,121.27,21.560
2025-11-11T21:00,0.748,1.457,4.765,11.111,116.17,21.520
2025-11-11T21:30,0.730,1.292,4.912,9.524,115.11,21.520
2025-11-11T22:00,-99.9,-99.9,-99.9,-99.9,121.00,21.520
2025-11-11T22:30,-99.9,-99.9,-99.9,-99.9,117.49,21.520
2025-11-11T23:00,0.759,1.211,5.470,10.000,116.52,21.520
2025-11-11T23:30,0.746,1.351,5.586,10.526,117.84,21.430
2025-11-12T00:00,0.773,1.317,5.810,10.000,102.45,21.430
2025-11-12T00:30,0.755,1.250,5.718,9.524,115.90,21.380
2025-11-12T01:00,0.678,1.103,5.184,10.000,111.51,21.250
2025-11-12T01:30,0.659,1.024,5.364,9.091,107.02,21.160
2025-11-12T02:00,0.636,1.003,5.317,10.000,108.52,21.030
2025-11-12T02:30,0.626,1.066,5.253,9.091,98.32,20.940
2025-11-12T03:00,0.628,1.105,5.486,8.696,102.28,20.850
2025-11-12T03:30,0.618,1.051,5.290,8.696,92.17,20.850
2025-11-12T04:00,0.598,1.037,4.409,9.091,94.01,20.720
2025-11-12T04:30,0.722,1.181,3.333,9.091,95.07,20.680
2025-11-12T05:00,0.856,1.665,3.573,3.571,119.86,20.590
2025-11-12T05:30,0.841,1.420,3.583,3.774,139.90,20.500
2025-11-12T06:00,0.784,1.359,3.583,3.774,136.83,20.420
2025-11-12T06:30,0.820,1.421,3.437,3.636,137.53,20.370
2025-11-12T07:00,0.852,1.428,3.374,12.500,92.34,20.370
2025-11-12T07:30,0.885,1.498,3.585,3.774,92.96,20.280
2025-11-12T08:00,0.977,1.617,3.675,12.500,89.44,20.370
2025-11-12T08:30,1.022,1.613,3.675,7.143,110.01,20.370
2025-11-12T09:00,1.090,1.865,4.013,8.696,109.31,20.370
2025-11-12T09:30,1.194,1.982,4.241,7.143,121.62,20.460
2025-11-12T10:00,1.329,2.163,4.317,8.696,123.82,20.460
2025-11-12T10:30,1.365,2.300,4.292,10.000,118.28,20.640
2025-11-12T11:00,1.443,2.218,4.476,8.000,121.53,20.680
2025-11-12T11:30,1.487,2.543,4.530,8.696,123.02,20.720
2025-11-12T12:00,1.402,2.643,4.404,8.333,123.29,20.810
2025-11-12T12:30,1.599,2.817,4.748,9.091,123.11,20.720
2025-11-12T13:00,1.472,2.504,4.478,8.696,121.97,20.770
2025-11-12T13:30,1.493,2.783,4.743,9.524,119.68,20.810
2025-11-12T14:00,1.456,2.374,4.632,8.696,123.20,20.770
2025-11-12T14:30,1.387,2.718,4.578,10.000,121.88,20.770
2025-11-12T15:00,1.319,2.126,4.696,8.333,124.78,20.810
2025-11-12T15:30,1.331,2.206,4.666,8.000,120.47,20.810
2025-11-12T16:00,1.330,2.552,4.473,8.000,128.91,20.810
2025-11-12T16:30,1.198,1.899,4.507,9.091,121.88,20.850
2025-11-12T17:00,1.258,2.146,4.901,11.111,126.89,20.850
2025-11-12T17:30,1.246,1.951,4.990,8.333,117.93,20.850
2025-11-12T18:00,1.181,2.704,4.629,6.452,122.76,20.850
2025-11-12T18:30,1.196,2.521,4.791,8.696,113.62,20.850
2025-11-12T19:00,1.179,1.837,4.953,11.111,114.32,20.850
2025-11-12T19:30,1.114,1.981,4.800,10.000,117.05,20.850
2025-11-12T20:00,1.061,2.006,4.735,11.111,109.84,20.850
2025-11-12T20:30,1.090,2.091,4.999,10.000,112.04,20.850
2025-11-12T21:00,1.037,1.853,5.054,11.111,119.95,20.810
2025-11-12T21:30,1.008,1.573,5.005,11.765,121.09,20.850
2025-11-12T22:00,-99.9,-99.9,-99.9,-99.9,120.56,20.850
2025-11-12T22:30,-99.9,-99.9,-99.9,-99.9,121.53,20.850
2025-11-12T23:00,1.039,1.665,5.428,11.765,120.47,20.850
2025-11-12T23:30,1.020,1.616,5.263,11.765,115.46,20.850
2025-11-13T00:00,0.982,1.744,5.194,12.500,116.96,20.850
2025-11-13T00:30,1.046,1.660,5.627,11.765,117.31,20.850
2025-11-13T01:00,0.955,1.362,5.462,11.765,118.89,20.850
2025-11-13T01:30,1.029,2.008,5.779,11.765,120.21,20.850
2025-11-13T02:00,0.973,1.677,5.465,11.111,120.91,20.810
2025-11-13T02:30,0.902,1.710,5.197,11.765,121.71,20.810
2025-11-13T03:00,1.017,1.590,5.906,11.765,119.95,20.810
2025-11-13T03:30,0.925,1.362,5.854,11.765,119.60,20.810
2025-11-13T04:00,0.867,1.407,5.441,11.111,120.47,20.770
2025-11-13T04:30,0.937,1.588,5.799,11.765,112.56,20.720
2025-11-13T05:00,0.869,1.475,5.692,11.111,116.34,20.720
2025-11-13T05:30,0.880,1.611,5.725,11.111,117.66,20.720
2025-11-13T06:00,0.943,1.431,6.164,11.111,116.25,20.770
2025-11-13T06:30,0.860,1.365,5.790,11.111,115.55,20.720
2025-11-13T07:00,0.892,1.421,6.139,11.111,114.50,20.850
2025-11-13T07:30,0.920,1.763,6.036,11.111,115.29,21.030
2025-11-13T08:00,0.813,1.321,5.796,10.526,116.69,21.300
2025-11-13T08:30,0.837,1.708,5.828,11.111,116.96,21.430
2025-11-13T09:00,0.839,1.297,5.777,10.526,114.15,21.430
2025-11-13T09:30,0.834,1.391,5.542,10.000,120.74,21.380
2025-11-13T10:00,0.802,1.331,5.041,10.526,117.31,21.210
2025-11-13T10:30,0.844,1.427,4.938,10.526,123.02,21.210
2025-11-13T11:00,0.868,1.654,4.724,10.526,116.52,21.160
2025-11-13T11:30,0.840,1.486,4.631,10.526,116.78,21.160
2025-11-13T12:00,0.891,1.496,4.525,10.526,126.80,21.160
2025-11-13T12:30,0.893,1.565,4.695,9.091,115.73,21.210
2025-11-13T13:00,0.911,1.529,4.288,10.526,120.04,21.250
2025-11-13T13:30,0.951,1.731,4.257,10.000,123.02,21.210
2025-11-13T14:00,0.996,1.628,3.948,9.091,118.63,21.250
2025-11-13T14:30,1.021,1.649,4.144,10.526,120.12,21.300
2025-11-13T15:00,1.095,2.095,4.149,9.524,121.88,21.300
2025-11-13T15:30,1.107,1.627,4.077,9.524,118.63,21.340
2025-11-13T16:00,1.103,1.696,4.206,3.846,23.16,21.340
2025-11-13T16:30,1.055,1.565,4.011,4.082,30.63,21.340
2025-11-13T17:00,1.068,1.803,4.056,4.167,35.73,21.300
2025-11-13T17:30,0.970,1.830,3.961,4.255,45.31,21.300
2025-11-13T18:00,0.946,1.695,3.986,4.545,57.09,21.300
2025-11-13T18:30,0.997,1.813,4.223,4.255,44.69,21.210
2025-11-13T19:00,0.954,1.744,4.069,4.167,53.57,21.210
2025-11-13T19:30,0.920,1.601,4.135,4.762,53.75,21.160
2025-11-13T20:00,0.951,1.825,4.238,4.878,62.45,21.160
2025-11-13T20:30,0.932,1.393,3.998,4.444,51.02,21.080
2025-11-13T21:00,0.937,1.525,4.025,4.545,46.89,21.080
2025-11-13T21:30,0.914,1.738,4.059,5.000,51.90,20.990
2025-11-13T22:00,-99.9,-99.9,-99.9,-99.9,51.99,21.030
2025-11-13T22:30,-99.9,-99.9,-99.9,-99.9,59.64,21.080
2025-11-13T23:00,0.919,1.718,4.213,4.878,45.66,21.080
2025-11-13T23:30,0.956,1.698,4.285,5.263,46.28,21.080
2025-11-14T00:00,0.997,1.756,4.470,5.000,49.00,21.080
2025-11-14T00:30,1.003,1.556,4.531,5.128,45.84,21.080
2025-11-14T01:00,0.948,1.728,4.494,4.878,47.86,21.080
2025-11-14T01:30,0.996,1.876,4.410,5.000,56.04,21.030
2025-11-14T02:00,0.959,1.774,4.545,5.128,41.71,21.030
2025-11-14T02:30,0.979,1.718,4.460,5.263,42.32,21.030
2025-11-14T03:00,0.987,1.647,4.587,5.128,41.35,21.030
2025-11-14T03:30,0.952,1.750,4.580,5.000,43.55,20.940
2025-11-14T04:00,0.892,1.451,4.462,5.405,45.40,20.940
2025-11-14T04:30,0.896,1.648,4.472,5.000,40.56,20.940
2025-11-14T05:00,0.981,1.701,4.544,5.263,40.30,20.940
2025-11-14T05:30,0.896,1.558,4.473,5.405,33.27,20.850
2025-11-14T06:00,0.905,1.577,4.472,5.128,35.64,20.850
2025-11-14T06:30,0.828,1.371,4.581,5.405,43.20,20.850
2025-11-14T07:00,0.789,1.311,4.384,5.128,39.86,20.850
2025-11-14T07:30,0.759,1.487,4.410,5.263,43.64,20.940
2025-11-14T08:00,0.712,1.106,4.244,4.878,42.50,20.940
2025-11-14T08:30,0.676,1.063,4.210,5.000,44.34,20.940
2025-11-14T09:00,0.684,1.140,4.325,5.263,40.47,20.940
2025-11-14T09:30,0.729,1.164,4.348,4.762,47.16,21.030
2025-11-14T10:00,0.669,1.129,4.142,5.128,49.35,21.030
